o1a,,,,,51.621244,-115.608378,2355.0,,,,,36.0,185.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2362.0,,,,,51.0,200.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2370.0,,,,,62.0,208.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2375.0,,,,,66.0,215.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2380.0,,,,,57.0,218.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2384.0,,,,,28.0,205.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2376.0,,,,,33.0,96.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2366.0,,,,,66.0,85.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2363.0,,,,,57.0,92.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2367.0,,,,,31.0,117.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2369.0,,,,,21.0,149.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2366.0,,,,,20.0,148.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2360.0,,,,,19.0,145.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2348.0,,,,,17.0,150.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2334.0,,,,,17.0,149.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2323.0,,,,,18.0,142.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2321.0,,,,,16.0,135.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2321.0,,,,,12.0,152.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2320.0,,,,,12.0,180.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2319.0,,,,,20.0,33.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2319.0,,,,,15.0,83.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2322.0,,,,,19.0,193.0,,,,,20
nf,,,,,51.621244,-115.608378,2328.0,,,,,39.0,216.0,,,,,20
nf,,,,,51.621244,-115.608378,2333.0,,,,,54.0,220.0,,,,,20
o1a,,,,,51.621244,-115.608378,2339.0,,,,,63.0,222.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2339.0,,,,,51.0,223.0,,,,,20
o1a,,,,,51.621244,-115.608378,2285.0,,,,,16.0,142.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2190.0,,,,,65.0,88.0,,,,,20
nf,,,,,51.621244,-115.608378,2152.0,,,,,71.0,93.0,,,,,20
o1a,,,,,51.621244,-115.608378,2149.0,,,,,36.0,111.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2132.0,,,,,16.0,146.0,,,0.35,60.0,20
c2,,,,,51.621244,-115.608378,2118.0,,,,,14.0,141.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2113.0,,,,,16.0,136.0,,,0.8,,20
c3,,,,,51.621244,-115.608378,2104.0,,,,,16.0,144.0,,,1.15,,20
c2,,,,,51.621244,-115.608378,2096.0,,,,,17.0,146.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2080.0,,,,,16.0,147.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2060.0,,,,,15.0,140.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2057.0,,,,,13.0,150.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2069.0,,,,,12.0,177.0,,,0.8,,20
o1a,,,,,51.621244,-115.608378,2320.0,,,,,44.0,27.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2326.0,,,,,44.0,58.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2339.0,,,,,17.0,93.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2351.0,,,,,24.0,205.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2357.0,,,,,43.0,217.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2365.0,,,,,57.0,223.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2372.0,,,,,63.0,229.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2370.0,,,,,29.0,214.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2361.0,,,,,55.0,92.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2356.0,,,,,81.0,87.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2357.0,,,,,40.0,94.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2359.0,,,,,11.0,132.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2358.0,,,,,13.0,135.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2352.0,,,,,15.0,129.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2337.0,,,,,15.0,134.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2326.0,,,,,14.0,139.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2314.0,,,,,12.0,142.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2304.0,,,,,15.0,138.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2302.0,,,,,14.0,150.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2301.0,,,,,12.0,178.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2304.0,,,,,37.0,43.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2306.0,,,,,58.0,68.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2310.0,,,,,40.0,80.0,,,,,20
o1a,,,,,51.621244,-115.608378,2316.0,,,,,16.0,149.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2321.0,,,,,34.0,209.0,,,,,20
o1a,,,,,51.621244,-115.608378,2326.0,,,,,50.0,224.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2323.0,,,,,63.0,233.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2277.0,,,,,49.0,231.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2189.0,,,,,36.0,105.0,,,,,20
o1a,,,,,51.621244,-115.608378,2146.0,,,,,83.0,88.0,,,0.35,60.0,20
c2,,,,,51.621244,-115.608378,2143.0,,,,,49.0,93.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2125.0,,,,,17.0,130.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2107.0,,,,,15.0,147.0,,,0.8,,20
c3,,,,,51.621244,-115.608378,2099.0,,,,,16.0,135.0,,,1.15,,20
c3,,,,,51.621244,-115.608378,2096.0,,,,,17.0,133.0,,,1.15,,20
c3,,,,,51.621244,-115.608378,2089.0,,,,,14.0,146.0,,,1.15,,20
c2,,,,,51.621244,-115.608378,2078.0,,,,,13.0,146.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2053.0,,,,,18.0,133.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2040.0,,,,,16.0,151.0,,,0.8,,20
c2,,,,,51.621244,-115.608378,2050.0,,,,,13.0,184.0,,,0.8,,20
c1,,,,,51.621244,-115.608378,2294.0,,,,,25.0,84.0,,,0.75,,20
c1,,,,,51.621244,-115.608378,2301.0,,,,,59.0,85.0,,,0.75,,20
o1a,,,,,51.621244,-115.608378,2313.0,,,,,51.0,86.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2326.0,,,,,24.0,100.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2337.0,,,,,18.0,193.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2349.0,,,,,41.0,225.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2359.0,,,,,59.0,232.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2361.0,,,,,61.0,232.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2355.0,,,,,30.0,152.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2350.0,,,,,76.0,97.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2349.0,,,,,57.0,95.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2350.0,,,,,19.0,119.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2350.0,,,,,9.0,150.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2342.0,,,,,14.0,117.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2325.0,,,,,19.0,123.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2312.0,,,,,18.0,148.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2299.0,,,,,17.0,158.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2291.0,,,,,20.0,137.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2293.0,,,,,16.0,151.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2293.0,,,,,13.0,189.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2293.0,,,,,28.0,125.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2296.0,,,,,56.0,102.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2300.0,,,,,49.0,95.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2304.0,,,,,29.0,90.0,,,,,20
nf,,,,,51.621244,-115.608378,2308.0,,,,,9.0,122.0,,,,,20
nf,,,,,51.621244,-115.608378,2314.0,,,,,25.0,225.0,,,,,20
o1a,,,,,51.621244,-115.608378,2312.0,,,,,50.0,231.0,,,0.35,60.0,20
o1a,,,,,51.621244,-115.608378,2273.0,,,,,61.0,227.0,,,0.35,60.0,20
nf,,,,,51.621244,-115.608378,2191.0,,,,,41.0,180.0,,,,,20
nf,,,,,51.621244,-115.608378,2138.0,,,,,62.0,113.0,,,,,20
